Dehnung;Dehnung in %;Kraft;Weg;Zeit;Key;Fläche
0,036534707;0,182673536;15067,24598;0,357672945;13,688;2673122,182;
0,037096717;0,185483585;15236,24228;0,361791827;13,7046;2673122,199;
0,038067914;0,190339569;15359,20373;0,364983849;13,7213;2673122,215;
0,039072057;0,195360285;15455,17785;0,36815274;13,738;2673122,232;
0,040104469;0,200522344;15573,00561;0,372373414;13,7546;2673122,249;
0,041216756;0,206083782;15663,18398;0,376230917;13,7713;2673122,265;
0,042293953;0,211469766;15774,67666;0,380085092;13,788;2673122,282;
0,043777483;0,218887415;15859,79076;0,383387433;13,8046;2673122,299;
0,045574992;0,22787496;16106,70606;0,380225528;13,8213;2673122,315;
0,048353563;0,241767814;16206,96473;0,396912981;13,838;2673122,332;
0,048021346;0,240106732;16113,98243;0,398031879;13,8546;2673122,349;
0,049216373;0,246081864;16174,82913;0,400883751;13,8713;2673122,365;
0,050283651;0,251418254;16292,56543;0,40259229;13,888;2673122,382;
0,051236937;0,256184686;16370,7242;0,407848054;13,9046;2673122,399;
0,052164095;0,260820477;16426,75335;0,410650637;13,9213;2673122,415;
0,053802667;0,269013336;16525,2004;0,414729078;13,938;2673122,432;
0,055031878;0,275159388;16593,79694;0,419186733;13,9546;2673122,449;
0,056584108;0,28292054;16680,05542;0,422974928;13,9713;2673122,465;
0,057436005;0,287180024;16746,75435;0,426007275;13,988;2673122,482;
0,059244773;0,296223867;16832,29224;0,430760756;14,0046;2673122,499;
0,060311506;0,301557529;16887,55669;0,434202502;14,0213;2673122,515;
0,061420408;0,307102038;16957,2212;0,438625496;14,038;2673122,532;
0,062976069;0,314880345;17023,11479;0,441879368;14,0546;2673122,549;
0,064962261;0,324811303;17080,94891;0,445838643;14,0713;2673122,565;
0,066172441;0,330862203;17157,33513;0,449524803;14,088;2673122,582;
0,067598884;0,337994422;17209,46856;0,45369164;14,1046;2673122,599;
0,069414735;0,347073673;17288,88178;0,457807109;14,1213;2673122,615;
0,070653016;0,353265082;17328,34207;0,461393238;14,138;2673122,632;
0,072373442;0,361867212;17428,13661;0,465993914;14,1546;2673122,649;
0,074160752;0,370803762;17442,51113;0,469922994;14,1713;2673122,665;
0,075516193;0,377580965;17503,42603;0,47345405;14,188;2673122,682;
0,07728705;0,386435249;17545,02469;0,477811918;14,2046;2673122,699;
0,07891232;0,394561599;17593,3219;0,48125639;14,2213;2673122,715;
0,080801231;0,404006157;17642,06232;0,485019376;14,238;2673122,732;
0,082314753;0,411573767;17684,08161;0,489344206;14,2546;2673122,749;
0,083993547;0,419967733;17725,48941;0,493265447;14,2713;2673122,765;
0,085822066;0,429110329;17759,68212;0,496811494;14,288;2673122,782;
0,087432881;0,437164403;17806,25013;0,500923327;14,3046;2673122,799;
0,089070714;0,445353568;17833,89261;0,50460124;14,3213;2673122,815;
0,090796983;0,453984913;17886,07237;0,508384471;14,338;2673122,832;
0,092662226;0,463311132;17909,75897;0,512645707;14,3546;2673122,849;
0,094489929;0,472449645;17957,65501;0,516924779;14,3713;2673122,865;
0,096534518;0,482672591;17984,26489;0,520573269;14,388;2673122,882;
0,098184936;0,49092468;18022,62462;0,524054189;14,4046;2673122,899;
0,100282592;0,501412959;18046,43065;0,52861886;14,4213;2673122,915;
0,102166054;0,510830271;18106,92476;0,533396486;14,438;2673122,932;
0,103665048;0,51832524;18082,05743;0,536321348;14,4546;2673122,949;
0,105599217;0,527996084;18109,38377;0,531796102;14,4713;2673122,965;
0,108642639;0,543213195;18217,44728;0,546673736;14,488;2673122,982;
0,110111884;0,550559422;18143,35373;0,548502824;14,5046;2673122,999;
0,11165791;0,558289552;18241,2561;0,545673116;14,5213;2673123,015;
0,114167001;0,570835003;18213,66919;0,556449025;14,538;2673123,032;
0,115405308;0,577026538;18222,08598;0,559786377;14,5546;2673123,049;
0,116965664;0,584828318;18259,97953;0,563248437;14,5713;2673123,065;
0,119402994;0,597014971;18298,19794;0,567269076;14,588;2673123,082;
0,120837948;0,604189741;18308,65983;0,57073388;14,6046;2673123,099;
0,123046452;0,615232258;18404,81586;0,576083517;14,6213;2673123,115;
0,125121587;0,625607933;18369,66484;0,58004265;14,638;2673123,132;
0,127082026;0,63541013;18374,90412;0,583074778;14,6546;2673123,149;
0,128663104;0,643315521;18402,68145;0,586581707;14,6713;2673123,165;
0,130684764;0,653423822;18422,14639;0,590597335;14,688;2673123,182;
0,13273678;0,663683898;18456,1692;0,59368069;14,7046;2673123,199;
0,134753374;0,673766868;18456,18995;0,596989866;14,7213;2673123,215;
0,137029821;0,685149105;18491,16111;0,602282773;14,738;2673123,232;
0,13851399;0,692569948;18490,67689;0,606429476;14,7546;2673123,249;
0,140559821;0,702799106;18518,4427;0,610069071;14,7713;2673123,265;
0,14277386;0,713869299;18534,47598;0,613888556;14,788;2673123,282;
0,14476389;0,723819449;18552,38206;0,61743507;14,8046;2673123,299;
0,146505569;0,732527845;18569,48269;0,621971545;14,8213;2673123,315;
0,148983243;0,744916217;18587,92155;0,625569818;14,838;2673123,332;
0,150641108;0,753205539;18604,03661;0,629508723;14,8546;2673123,349;
0,152760038;0,763800192;18607,14289;0,633212565;14,8713;2673123,365;
0,15490809;0,774540448;18630,95848;0,636948639;14,888;2673123,382;
0,15681144;0,7840572;18638,87437;0,641529785;14,9046;2673123,399;
0,158999216;0,794996078;18666,0438;0,645076788;14,9213;2673123,415;
0,161190756;0,805953782;18662,21284;0,648669958;14,938;2673123,432;
0,163016308;0,81508154;18687,21966;0,652617645;14,9546;2673123,449;
0,16552056;0,827602799;18696,69345;0,656949186;14,9713;2673123,465;
0,167548589;0,837742943;18720,0698;0,660699953;14,988;2673123,482;
0,169095257;0,845476285;18720,35105;0,664671752;15,0046;2673123,499;
0,17116145;0,855807249;18739,04169;0,668231293;15,0213;2673123,515;
0,173792452;0,868962258;18759,73603;0,672625371;15,038;2673123,532;
0,175442045;0,877210225;18768,96224;0,67594703;15,0546;2673123,549;
0,177821172;0,889105859;18782,73023;0,679890771;15,0713;2673123,565;
0,179978392;0,899891961;18784,0999;0,68435397;15,088;2673123,582;
0,181787586;0,908937932;18811,58704;0,687607841;15,1046;2673123,599;
0,183810594;0,91905297;18812,39974;0,691942705;15,1213;2673123,615;
0,186129648;0,93064824;18834,86514;0,695844204;15,138;2673123,632;
0,188081709;0,940408547;18834,45726;0,699984801;15,1546;2673123,649;
0,190181438;0,950907189;18857,65344;0,703230035;15,1713;2673123,665;
0,192008349;0,960041743;18858,69839;0,707050767;15,188;2673123,682;
0,194236665;0,971183323;18876,73441;0,710455786;15,2046;2673123,699;
0,196466466;0,982332331;18886,98155;0,715381003;15,2213;2673123,715;
0,198586006;0,992930031;18897,27626;0,71902772;15,238;2673123,732;
0,200490902;1,002454511;18915,31887;0,72280687;15,2546;2673123,749;
0,202639092;1,013195461;18913,33649;0,726949578;15,2713;2673123,765;
0,204847835;1,024239177;18931,98878;0,728414463;15,288;2673123,782;
0,207607612;1,038038061;18956,22904;0,735642454;15,3046;2673123,799;
0,209606762;1,048033809;18937,094;0,738206269;15,3213;2673123,815;
0,211376287;1,056881435;18939,44792;0,74301566;15,338;2673123,832;
0,21330588;1,066529399;18968,22554;0,745340517;15,3546;2673123,849;
0,215006587;1,075032937;18984,26809;0,750512183;15,3713;2673123,865;
0,21740187;1,087009352;18997,02434;0,753578137;15,388;2673123,882;
0,21939317;1,096965849;18990,87928;0,758371988;15,4046;2673123,899;
0,221613712;1,108068562;19010,02563;0,761667289;15,4213;2673123,915;
0,224196344;1,120981719;19051,00684;0,767280556;15,438;2673123,932;
0,225949992;1,129749959;19006,93214;0,769609705;15,4546;2673123,949;
0,227349081;1,136745403;19022,70021;0,772806119;15,4713;2673123,965;
0,229687468;1,148437338;19035,43094;0,776722091;15,488;2673123,982;
0,231731838;1,158659189;19062,83703;0,7806457;15,5046;2673123,999;
0,233945557;1,169727783;19059,28185;0,784515371;15,5213;2673124,015;
0,235961855;1,179809275;19101,96974;0,788792146;15,538;2673124,032;
0,238636002;1,193180008;19196,66318;0,793341767;15,5546;2673124,049;
0,241219819;1,206099097;19080,62281;0,797878165;15,5713;2673124,065;
0,242906425;1,214532125;19056,80551;0,80044808;15,588;2673124,082;
0,244469204;1,22234602;19077,95373;0,804234952;15,6046;2673124,099;
0,246194436;1,230972182;19110,08031;0,808078699;15,6213;2673124,115;
0,248268612;1,241343058;19121,94406;0,811776677;15,638;2673124,132;
0,250180685;1,250903425;19149,08004;0,815661678;15,6546;2673124,149;
0,252273947;1,261369736;19149,42536;0,820298347;15,6713;2673124,165;
0,25454338;1,272716899;19161,11868;0,823644808;15,688;2673124,182;
0,25713725;1,285686252;19219,30829;0,828589386;15,7046;2673124,199;
0,258876252;1,294381258;19167,27136;0,832193144;15,7213;2673124,215;
0,260518329;1,302591647;19157,8725;0,8354201;15,738;2673124,232;
0,26245529;1,312276448;19193,55196;0,839162625;15,7546;2673124,249;
0,264848825;1,324244125;19203,83697;0,843727623;15,7713;2673124,265;
0,266811679;1,334058395;19201,47303;0,846605008;15,788;2673124,282;
0,268691136;1,343455679;19217,74027;0,851409537;15,8046;2673124,299;
0,270516361;1,352581804;19220,4172;0,841709747;15,8213;2673124,315;
0,275125611;1,375628054;19302,18424;0,863926772;15,838;2673124,332;
0,276140187;1,380700936;19146,53279;0,864401693;15,8546;2673124,349;
0,277452591;1,387262953;19172,48471;0,866922326;15,8713;2673124,365;
0,279281041;1,396405204;19205,61914;0,870361936;15,888;2673124,382;
0,280875481;1,404377405;19253,33807;0,874041493;15,9046;2673124,399;
0,283024008;1,415120041;19264,5012;0,878357099;15,9213;2673124,415;
0,285009276;1,425046382;19282,94704;0,882209488;15,938;2673124,432;
0,2867157;1,433578498;19285,76721;0,885921813;15,9546;2673124,449;
0,289139311;1,445696555;19295,57654;0,889718634;15,9713;2673124,465;
0,291454981;1,457274904;19305,80883;0,89347396;15,988;2673124,482;
0,293208632;1,46604316;19309,25173;0,897991504;16,0046;2673124,499;
0,295215224;1,476076121;19318,56974;0,901247067;16,0213;2673124,515;
0,297160313;1,485801565;19315,24726;0,905367434;16,038;2673124,532;
0,299239535;1,496197675;19335,83965;0,909475108;16,0546;2673124,549;
0,301008341;1,505041704;19335,30391;0,91251916;16,0713;2673124,565;
0,303284695;1,516423474;19360,85312;0,916512115;16,088;2673124,582;
0,30510075;1,525503751;19349,14486;0,921335846;16,1046;2673124,599;
0,307213457;1,536067283;19361,81917;0,924370606;16,1213;2673124,615;
0,30952052;1,5476026;19371,87204;0,928853476;16,138;2673124,632;
0,311201608;1,556008039;19385,5713;0,932386836;16,1546;2673124,649;
0,313856147;1,569280735;19395,8399;0,936299164;16,1713;2673124,665;
0,315684954;1,578424769;19396,24981;0,940227077;16,188;2673124,682;
0,31749518;1,587475901;19410,29747;0,944441016;16,2046;2673124,699;
0,319726967;1,598634837;19403,69182;0,949046777;16,2213;2673124,715;
0,321747307;1,608736533;19419,32273;0,951887619;16,238;2673124,732;
0,323770136;1,61885068;19411,1249;0,95582106;16,2546;2673124,749;
0,325575848;1,627879242;19432,33675;0,959891408;16,2713;2673124,765;
0,327768374;1,638841869;19431,84774;0,963947507;16,288;2673124,782;
0,329387948;1,64693974;19445,27693;0,967875573;16,3046;2673124,799;
0,331629435;1,658147177;19442,33398;0,97186782;16,3213;2673124,815;
0,333728673;1,668643363;19451,88368;0,975633362;16,338;2673124,832;
0,335665694;1,678328469;19463,03667;0,979561347;16,3546;2673124,849;
0,337808048;1,689040239;19464,86447;0,983085806;16,3713;2673124,865;
0,339697977;1,698489885;19522,47626;0,988071237;16,388;2673124,882;
0,341697085;1,708485427;19475,7743;0,991495676;16,4046;2673124,899;
0,344829783;1,724148916;19585,11312;0,98575296;16,4213;2673124,915;
0,347646969;1,738234846;19540,296;1,005214745;16,438;2673124,932;
0,347490112;1,737450559;19386,2353;1,005443223;16,4546;2673124,949;
0,348107543;1,740537713;19381,40814;1,007061221;16,4713;2673124,965;
0,349273415;1,746367076;19449,87108;1,010536901;16,488;2673124,982;
0,35047179;1,752358952;19484,92181;1,014286313;16,5046;2673124,999;
0,351947854;1,759739272;19525,14802;1,017458531;16,5213;2673125,015;
0,349804748;1,74902374;19533,19245;1,021712272;16,538;2673125,032;
0,333015609;1,665078044;19550,13771;1,025337381;16,5546;2673125,049;
0,332183107;1,660915537;19578,16366;1,032412147;16,5713;2673125,065;
0,332397204;1,661986021;19498,01353;1,034320511;16,588;2673125,082;
0,333056216;1,665281079;19522,81808;1,038102397;16,6046;2673125,099;
0,334697998;1,673489989;19525,66756;1,041160858;16,6213;2673125,115;
0,336045709;1,680228546;19567,3086;1,045380579;16,638;2673125,132;
0,337736288;1,688681439;19564,27251;1,048667212;16,6546;2673125,149;
0,340039457;1,700197284;19596,40392;1,05317098;16,6713;2673125,165;
0,341442597;1,707212984;19583,95982;1,057022433;16,688;2673125,182;
0,342354126;1,71177063;19594,77396;1,060694325;16,7046;2673125,199;
0,342578639;1,712893193;19600,46823;1,064405323;16,7213;2673125,215;
0,343170424;1,715852119;19610,00805;1,069007657;16,738;2673125,232;
0,344576015;1,722880074;19608,75239;1,072545548;16,7546;2673125,249;
0,346075868;1,730379341;19611,28346;1,076432565;16,7713;2673125,265;
0,347724433;1,738622164;19630,04734;1,080470502;16,788;2673125,282;
0,349096729;1,745483645;19625,62163;1,083493421;16,8046;2673125,299;
0,350990818;1,754954092;19644,06395;1,088354582;16,8213;2673125,315;
0,352667342;1,763336712;19632,04776;1,092168451;16,838;2673125,332;
0,354238288;1,771191439;19655,87757;1,095948442;16,8546;2673125,349;
0,356251248;1,78125624;19643,77197;1,100069225;16,8713;2673125,365;
0,358379206;1,791896028;19661,45974;1,103597485;16,888;2673125,382;
0,359640246;1,798201229;19658,91892;1,107249908;16,9046;2673125,399;
0,361734127;1,808670637;19672,42782;1,11185797;16,9213;2673125,415;
0,363180659;1,815903295;19666,34838;1,115651514;16,938;2673125,432;
0,364909073;1,824545366;19676,74976;1,118950811;16,9546;2673125,449;
0,366589992;1,832949961;19688,39725;1,123294446;16,9713;2673125,465;
0,368194995;1,840974977;19689,2117;1,127223105;16,988;2673125,482;
0,369601228;1,84800614;19708,49971;1,131782782;17,0046;2673125,499;
0,371237284;1,856186421;19692,25845;1,135162365;17,0213;2673125,515;
0,37270441;1,863522049;19709,1112;1,138625675;17,038;2673125,532;
0,373910934;1,869554669;19699,32112;1,142591658;17,0546;2673125,549;
0,375822992;1,879114959;19730,15675;1,146502013;17,0713;2673125,565;
0,37742576;1,8871288;19720,24834;1,150182562;17,088;2673125,582;
0,378917103;1,894585517;19736,91229;1,153706803;17,1046;2673125,599;
0,380463456;1,902317282;19734,3605;1,15769347;17,1213;2673125,615;
0,381877976;1,909389878;19740,98187;1,16214615;17,138;2673125,632;
0,385011883;1,925059415;19782,45127;1,167058115;17,1546;2673125,649;
0,386112069;1,930560347;19731,03273;1,170229219;17,1713;2673125,665;
0,38889191;1,944459548;19803,19093;1,174927909;17,188;2673125,682;
0,390652449;1,953262245;19756,43557;1,178152127;17,2046;2673125,699;
0,392858401;1,964292004;19765,38715;1,182053397;17,2213;2673125,715;
0,394826001;1,974130003;19756,91038;1,185862251;17,238;2673125,732;
0,396714568;1,983572839;19779,42588;1,189638072;17,2546;2673125,749;
0,398802959;1,994014797;19778,62307;1,193262429;17,2713;2673125,765;
0,401314625;2,006573125;19793,74511;1,197082703;17,288;2673125,782;
0,403219051;2,016095257;19786,02968;1,200878282;17,3046;2673125,799;
0,405641662;2,028208311;19804,67969;1,20474533;17,3213;2673125,815;
0,408091975;2,040459873;19811,36337;1,208899828;17,338;2673125,832;
0,410027314;2,050136568;19806,40938;1,212251885;17,3546;2673125,849;
0,411885472;2,05942736;19812,2487;1,216556442;17,3713;2673125,865;
0,413851976;2,069259878;19816,46656;1,220700086;17,388;2673125,882;
0,416795466;2,083977332;19828,9297;1,224275097;17,4046;2673125,899;
0,418480228;2,092401138;19822,84633;1,228249405;17,4213;2673125,915;
0,420547972;2,102739859;19843,41251;1,232051314;17,438;2673125,932;
0,422652183;2,113260915;19835,69804;1,2364026;17,4546;2673125,949;
0,424857655;2,124288273;19851,84187;1,239859502;17,4713;2673125,965;
0,426625853;2,133129264;19847,04749;1,243215749;17,488;2673125,982;
0,428331691;2,141658457;19868,73917;1,24704726;17,5046;2673125,999;
0,430849818;2,154249089;19862,16157;1,252296864;17,5213;2673126,015;
0,432117005;2,160585024;19865,71353;1,255428302;17,538;2673126,032;
0,433607855;2,168039275;19881,76241;1,251091825;17,5546;2673126,049;
0,435483491;2,177417454;19879,4447;1,265020698;17,5713;2673126,065;
0,435353186;2,17676593;19863,3849;1,267137932;17,588;2673126,082;
0,435655141;2,178275704;19865,80265;1,271038162;17,6046;2673126,099;
0,437109732;2,185548662;19886,26295;1,275357138;17,6213;2673126,115;
0,438503998;2,192519991;19885,00272;1,279184313;17,638;2673126,132;
0,439813923;2,199069614;19905,80796;1,282481221;17,6546;2673126,149;
0,442308152;2,211540762;19948,03791;1,287663831;17,6713;2673126,165;
0,443208538;2,216042688;19914,96505;1,291242208;17,688;2673126,182;
0,444757663;2,223788314;19903,67887;1,295156979;17,7046;2673126,199;
0,44580383;2,229019149;19919,17358;1,298372209;17,7213;2673126,215;
0,44744165;2,237208249;19925,65261;1,302130796;17,738;2673126,232;
0,448674858;2,243374291;19935,92023;1,306110629;17,7546;2673126,249;
0,448709954;2,24354977;19942,85535;1,309906618;17,7713;2673126,265;
0,450288451;2,251442254;19940,45717;1,314216856;17,788;2673126,282;
0,451620469;2,258102347;19952,77981;1,317948891;17,8046;2673126,299;
0,452629663;2,263148316;19945,34444;1,321085834;17,8213;2673126,315;
0,444772689;2,223863446;19964,90126;1,325880832;17,838;2673126,332;
0,444287742;2,221438712;19953,12016;1,329084159;17,8546;2673126,349;
0,44384003;2,219200148;19976,14037;1,333279523;17,8713;2673126,365;
0,445635582;2,228177912;19965,85364;1,336812946;17,888;2673126,382;
0,4473805;2,2369025;19987,5612;1,341389073;17,9046;2673126,399;
0,449393922;2,246969609;19982,5515;1,344446672;17,9213;2673126,415;
0,451434908;2,257174541;19986,30586;1,348562897;17,938;2673126,432;
0,453751527;2,268757635;19990,16388;1,352905798;17,9546;2673126,449;
0,45556927;2,277846352;20000,45521;1,357091633;17,9713;2673126,465;
0,457850965;2,289254825;20002,77408;1,360272336;17,988;2673126,482;
0,459500557;2,297502787;20004,56348;1,364628855;18,0046;2673126,499;
0,461625999;2,308129996;20018,57385;1,368578603;18,0213;2673126,515;
0,463737264;2,318686321;20006,48053;1,371701665;18,038;2673126,532;
0,465562206;2,327811028;20029,40618;1,376240203;18,0546;2673126,549;
0,46803794;2,340189702;20013,35599;1,379764679;18,0713;2673126,565;
0,469949312;2,349746562;20032,15518;1,383809514;18,088;2673126,582;
0,47210691;2,360534548;20027,34494;1,388199583;18,1046;2673126,599;
0,474205017;2,371025086;20051,77842;1,391643931;18,1213;2673126,615;
0,47606486;2,380324299;20045,17118;1,394309577;18,138;2673126,632;
0,478492973;2,392464865;20064,94254;1,399336085;18,1546;2673126,649;
0,480489829;2,402449145;20044,74864;1,403237937;18,1713;2673126,665;
0,482594316;2,412971582;20060,27315;1,406905404;18,188;2673126,682;
0,48478437;2,42392185;20072,93179;1,410753866;18,2046;2673126,699;
0,48679211;2,43396055;20064,24737;1,414981856;18,2213;2673126,715;
0,488623262;2,443116309;20082,6529;1,41825256;18,238;2673126,732;
0,49054415;2,452720752;20074,87742;1,422600213;18,2546;2673126,749;
0,493082973;2,465414867;20095,01409;1,426626355;18,2713;2673126,765;
0,494853013;2,474265067;20075,91717;1,431058409;18,288;2673126,782;
0,496709663;2,483548313;20091,13746;1,434614572;18,3046;2673126,799;
0,498232702;2,491163509;20091,63096;1,437717689;18,3213;2673126,815;
0,499889934;2,499449672;20098,02523;1,441935732;18,338;2673126,832;
0,501444162;2,50722081;20101,45926;1,445950371;18,3546;2673126,849;
0,503352704;2,51676352;20109,89587;1,45006074;18,3713;2673126,865;
0,505117972;2,525589858;20120,19361;1,453163431;18,388;2673126,882;
0,507197681;2,535988404;20119,71769;1,457234535;18,4046;2673126,899;
0,509556336;2,547781679;20134,53763;1,461714437;18,4213;2673126,915;
0,511363408;2,556817041;20125,70058;1,465719219;18,438;2673126,932;
0,513427394;2,567136968;20139,81617;1,469316545;18,4546;2673126,949;
0,515711185;2,578555924;20130,69734;1,47320368;18,4713;2673126,965;
0,517387746;2,586938731;20148,76195;1,476864167;18,488;2673126,982;
0,519759891;2,598799456;20144,20904;1,480234528;18,5046;2673126,999;
0,522050166;2,610250829;20161,00685;1,484839163;18,5213;2673127,015;
0,524561162;2,62280581;20155,71139;1,48884594;18,538;2673127,032;
0,5265138;2,632569002;20183,0606;1,491659569;18,5546;2673127,049;
0,529244204;2,646221019;20182,06339;1,496744749;18,5713;2673127,065;
0,531554716;2,657773578;20177,2869;1,500534504;18,588;2673127,082;
0,533887616;2,669438078;20168,74695;1,505903116;18,6046;2673127,099;
0,535765875;2,678829375;20179,30632;1,509408969;18,6213;2673127,115;
