Dehnung;Dehnung in %;Kraft;Weg;Zeit;Key;Fläche
0,051343344;0,25671672;9843,761856;0,184368527;13,7426;2675861,552;
0,052349652;0,261748262;9976,291477;0,187995498;13,7593;2675861,569;
0,053343723;0,266718613;10143,49724;0,19203215;13,776;2675861,585;
0,054724844;0,273624218;10273,73055;0,196367553;13,7926;2675861,602;
0,055467736;0,277338678;10424,63246;0,199731627;13,8093;2675861,619;
0,056533344;0,282666719;10548,37493;0,204307121;13,826;2675861,635;
0,0580013;0,290006501;10706,69845;0,208145965;13,8426;2675861,652;
0,059030826;0,29515413;10832,48095;0,211992814;13,8593;2675861,669;
0,059992157;0,299960784;10981,28457;0,215714635;13,876;2675861,685;
0,061086475;0,305432375;11106,00963;0,219417861;13,8926;2675861,702;
0,062158809;0,310794045;11245,97327;0,2234888;13,9093;2675861,719;
0,063204645;0,316023226;11377,55909;0,228093284;13,926;2675861,735;
0,06548261;0,327413052;11645,6695;0,220704948;13,9426;2675861,752;
0,067902987;0,339514933;11937,35869;0,242956021;13,9593;2675861,769;
0,067702125;0,338510623;11795,86241;0,242433273;13,976;2675861,785;
0,068218247;0,341091236;11871,95798;0,24487427;13,9926;2675861,802;
0,068792789;0,343963946;11981,37601;0,246456733;14,0093;2675861,819;
0,070202571;0,351012856;12125,20154;0,25107058;14,026;2675861,835;
0,071186442;0,35593221;12254,52625;0,254880777;14,0426;2675861,852;
0,072211894;0,36105947;12402,04612;0,254186002;14,0593;2675861,869;
0,075455387;0,377276935;12820,47805;0,269230403;14,076;2675861,885;
0,07585198;0,379259901;12686,66839;0,269512762;14,0926;2675861,902;
0,076195511;0,380977555;12731,22868;0,27112066;14,1093;2675861,919;
0,077170678;0,38585339;12907,89539;0,270503474;14,126;2675861,935;
0,079637538;0,398187692;13181,99027;0,282988371;14,1426;2675861,952;
0,080249631;0,401248157;13139,34424;0,284708567;14,1593;2675861,969;
0,080764113;0,403820564;13228,83611;0,285364573;14,176;2675861,985;
0,082011153;0,410055767;13382,34957;0,28984752;14,1926;2675862,002;
0,083087316;0,415436579;13495,11686;0,29525127;14,2093;2675862,019;
0,084019863;0,420099315;13563,26339;0,298742997;14,226;2675862,035;
0,085043931;0,425219657;13678,28256;0,301870866;14,2426;2675862,052;
0,086307837;0,431539185;13787,04537;0,305886291;14,2593;2675862,069;
0,087527209;0,437636046;13916,03312;0,30957117;14,276;2675862,085;
0,08842386;0,442119299;14003,76857;0,31381778;14,2926;2675862,102;
0,089871183;0,449355913;14128,55847;0,317043341;14,3093;2675862,119;
0,091502245;0,457511223;14329,72926;0,322587307;14,326;2675862,135;
0,092732703;0,463663514;14375,25985;0,326691408;14,3426;2675862,152;
0,094551311;0,472756556;14583,77737;0,332399978;14,3593;2675862,169;
0,095270835;0,476354176;14563,89261;0,334864553;14,376;2675862,185;
0,096143868;0,480719341;14624,28679;0,337815244;14,3926;2675862,202;
0,097440548;0,487202738;14723,58933;0,340983018;14,4093;2675862,219;
0,098285712;0,491428558;14825,7297;0,344138005;14,426;2675862,235;
0,100111058;0,50055529;14926,98176;0,348301033;14,4426;2675862,252;
0,101146913;0,505734566;15025,35481;0,352308896;14,4593;2675862,269;
0,102266938;0,511334692;15114,59991;0,356120696;14,476;2675862,285;
0,10387648;0,5193824;15269,05848;0,356079694;14,4926;2675862,302;
0,105958392;0,529791959;15415,22649;0,364041078;14,5093;2675862,319;
0,107279987;0,536399934;15467,34307;0,368745203;14,526;2675862,335;
0,108477957;0,542389786;15512,79471;0,372283736;14,5426;2675862,352;
0,109464033;0,547320167;15599,18524;0,376450818;14,5593;2675862,369;
0,110635473;0,553177367;15675,23807;0,379569534;14,576;2675862,385;
0,112426689;0,562133444;15772,75573;0,383806533;14,5926;2675862,402;
0,113873074;0,569365369;15853,39508;0,388093994;14,6093;2675862,419;
0,115282268;0,576411338;15938,58855;0,392259263;14,626;2675862,435;
0,116330357;0,581651784;16007,66132;0,396730887;14,6426;2675862,452;
0,11756275;0,587813751;16042,72342;0,40000153;14,6593;2675862,469;
0,119019338;0,595096688;16114,9533;0,403706122;14,676;2675862,485;
0,119924336;0,599621682;16189,06837;0,407366228;14,6926;2675862,502;
0,121376838;0,60688419;16282,18031;0,40829187;14,7093;2675862,519;
0,123433323;0,617166617;16356,08972;0,414818041;14,726;2675862,535;
0,12528245;0,626412251;16447,19367;0,420320281;14,7426;2675862,552;
0,1265402;0,632700998;16472,18965;0,423961167;14,7593;2675862,569;
0,12786144;0,639307201;16543,39972;0,426821823;14,776;2675862,585;
0,129131965;0,645659823;16595,19231;0,430717143;14,7926;2675862,602;
0,131404207;0,657021036;16684,51171;0,433446473;14,8093;2675862,619;
0,13277532;0,6638766;16745,52878;0,438442659;14,826;2675862,635;
0,134632117;0,673160585;16796,01943;0,443253821;14,8426;2675862,652;
0,136258655;0,681293275;16824,39478;0,447031097;14,8593;2675862,669;
0,13728313;0,686415651;16858,82237;0,450199225;14,876;2675862,685;
0,139172161;0,695860806;16911,99116;0,454538113;14,8926;2675862,702;
0,140787069;0,703935344;16969,8416;0,458423832;14,9093;2675862,719;
0,142099524;0,710497618;17029,68112;0,461404787;14,926;2675862,735;
0,144178746;0,720893732;17055,51322;0,465870129;14,9426;2675862,752;
0,145864225;0,729321125;17109,71256;0,47061053;14,9593;2675862,769;
0,147662774;0,738313868;17172,73435;0,461441829;14,976;2675862,785;
0,15062771;0,75313855;17279,88268;0,481065492;14,9926;2675862,802;
0,152127409;0,760637044;17171,02875;0,482316467;15,0093;2675862,819;
0,153254097;0,766270486;17213,74027;0,486056091;15,026;2675862,835;
0,154523405;0,772617026;17264,69963;0,489542971;15,0426;2675862,852;
0,156778974;0,783894871;17337,02435;0,492671189;15,0593;2675862,869;
0,158474444;0,79237222;17364,55659;0,496765027;15,076;2675862,885;
0,160245879;0,801229393;17441,6979;0,50155199;15,0926;2675862,902;
0,162019041;0,810095203;17429,77777;0,505312003;15,1093;2675862,919;
0,1634369;0,817184501;17459,94989;0,508591273;15,126;2675862,935;
0,166166452;0,83083226;17628,61522;0,513379979;15,1426;2675862,952;
0,170358794;0,851793971;17636,72495;0,513300878;15,1593;2675862,969;
0,172482129;0,862410643;17584,28187;0,524582737;15,176;2675862,985;
0,173497774;0,867488869;17485,45531;0,527037395;15,1926;2675863,002;
0,174374339;0,871871697;17508,89265;0,528886555;15,2093;2675863,019;
0,175684782;0,87842391;17559,34932;0,531711938;15,226;2675863,035;
0,177372845;0,886864223;17639,63869;0,53534041;15,2426;2675863,052;
0,179099349;0,895496743;17674,19141;0,539180172;15,2593;2675863,069;
0,181188695;0,905943475;17760,56687;0,54393876;15,276;2675863,085;
0,183513072;0,917565359;17724,41549;0,548394625;15,2926;2675863,102;
0,185614722;0,92807361;17735,34579;0,551682047;15,3093;2675863,119;
0,187186976;0,935934882;17760,16252;0,555558175;15,326;2675863,135;
0,189250716;0,946253581;17787,02806;0,559100539;15,3426;2675863,152;
0,192126812;0,96063406;17903,60063;0,566137503;15,3593;2675863,169;
0,194019062;0,970095309;17805,12835;0,567821747;15,376;2675863,185;
0,195558784;0,977793921;17824,06742;0,571349915;15,3926;2675863,202;
0,1974512;0,987255998;17852,85438;0,574650966;15,4093;2675863,219;
0,198986492;0,99493246;17894,79612;0,577978545;15,426;2675863,235;
0,201128385;1,005641927;17904,43794;0,581574518;15,4426;2675863,252;
0,203753737;1,018768685;17959,03581;0,576070623;15,4593;2675863,269;
0,206483131;1,032415653;17978,89105;0,592729694;15,476;2675863,285;
0,208498264;1,04249132;17959,39885;0,595338432;15,4926;2675863,302;
0,210186817;1,050934083;17954,56793;0,59872745;15,5093;2675863,319;
0,212243599;1,061217997;17978,41515;0,602223096;15,526;2675863,335;
0,214466393;1,072331964;17999,14533;0,606305169;15,5426;2675863,352;
0,216154178;1,080770891;18034,9241;0,609668569;15,5593;2675863,369;
0,218225987;1,091129934;18059,88173;0,613612447;15,576;2675863,385;
0,221019645;1,105098226;18177,10128;0,607156399;15,5926;2675863,402;
0,226675184;1,133375922;18189,05857;0,628956629;15,6093;2675863,419;
0,226455438;1,132277188;17955,40852;0,628201717;15,626;2675863,435;
0,228367189;1,141835943;17979,44123;0,630579802;15,6426;2675863,452;
0,229158026;1,145790129;18037,95447;0,63347616;15,6593;2675863,469;
0,231050184;1,155250922;18099,89912;0,636918394;15,676;2675863,485;
0,232930075;1,164650374;18129,43801;0,640946759;15,6926;2675863,502;
0,235425712;1,177128562;18167,51312;0,64469121;15,7093;2675863,519;
0,236851137;1,184255687;18170,00738;0,648975855;15,726;2675863,535;
0,238778992;1,193894959;18192,59953;0,652294497;15,7426;2675863,552;
0,241175304;1,205876519;18200,08015;0,656309448;15,7593;2675863,569;
0,243351991;1,216759953;18218,97871;0,660095361;15,776;2675863,585;
0,245337162;1,22668581;18238,46644;0,664184214;15,7926;2675863,602;
0,24748177;1,23740885;18236,84438;0,668405984;15,8093;2675863,619;
0,249732691;1,248663457;18277,4488;0,672986919;15,826;2675863,635;
0,251986093;1,259930464;18269,67495;0,676290939;15,8426;2675863,652;
0,254019265;1,270096323;18292,07698;0,680144929;15,8593;2675863,669;
0,256065577;1,280327886;18286,75025;0,684220474;15,876;2675863,685;
0,258454077;1,292270386;18311,26595;0,6871856;15,8926;2675863,702;
0,260731616;1,303658082;18312,27428;0,691830857;15,9093;2675863,719;
0,262887679;1,314438393;18339,82997;0,696193282;15,926;2675863,735;
0,26483967;1,324198348;18337,29164;0,699599912;15,9426;2675863,752;
0,266898702;1,334493509;18359,72417;0,703276402;15,9593;2675863,769;
0,269170727;1,345853637;18360,49059;0,707475392;15,976;2675863,785;
0,271733972;1,35866986;18453,47099;0,711185215;15,9926;2675863,802;
0,27506289;1,375314449;18516,04444;0,718411361;16,0093;2675863,819;
0,277835716;1,389178578;18381,09672;0,723074268;16,026;2675863,835;
0,279311463;1,396557317;18297,62884;0,723923918;16,0426;2675863,852;
0,281513966;1,407569831;18461,85502;0,729559754;16,0593;2675863,869;
0,283269513;1,416347563;18382,87964;0,719405278;16,076;2675863,885;
0,288235904;1,441179518;18612,82894;0,729275375;16,0926;2675863,902;
0,290156697;1,450783483;18337,541;0,743815267;16,1093;2675863,919;
0,291076676;1,455383382;18295,48611;0,742459064;16,126;2675863,935;
0,291814771;1,459073856;18355,20505;0,748118539;16,1426;2675863,952;
0,29360088;1,4680044;18391,51725;0,74985491;16,1593;2675863,969;
0,295161805;1,475809027;18459,33885;0,754169439;16,176;2675863,985;
0,297461861;1,487309306;18475,872;0,756412773;16,1926;2675864,002;
0,299180658;1,49590329;18506,05078;0,761631417;16,2093;2675864,019;
0,301619189;1,508095944;18518,57663;0,765240896;16,226;2675864,035;
0,30363415;1,518170749;18529,79982;0,769387922;16,2426;2675864,052;
0,306092068;1,53046034;18624,02185;0,774862848;16,2593;2675864,069;
0,308917956;1,544589779;18531,38509;0,778156878;16,276;2675864,085;
0,310521208;1,552606039;18547,43354;0,780529247;16,2926;2675864,102;
0,312875798;1,564378988;18543,86065;0,785002145;16,3093;2675864,119;
0,314814661;1,574073306;18563,12481;0,789128438;16,326;2675864,135;
0,316909837;1,584549183;18565,33221;0,792542332;16,3426;2675864,152;
0,318865146;1,59432573;18593,99807;0,796655599;16,3593;2675864,169;
0,3209785;1,604892502;18594,66306;0,799744512;16,376;2675864,185;
0,323318685;1,616593424;18616,49827;0,804202173;16,3926;2675864,202;
0,325896933;1,629484663;18610,65993;0,808380592;16,4093;2675864,219;
0,327786586;1,63893293;18629,31376;0,812324568;16,426;2675864,235;
0,33000849;1,650042449;18634,74004;0,815934132;16,4426;2675864,252;
0,331942799;1,659713995;18632,57644;0,820384564;16,4593;2675864,269;
0,334269683;1,671348413;18648,10042;0,823675002;16,476;2675864,285;
0,336134286;1,680671429;18656,84664;0,827634544;16,4926;2675864,302;
0,338867283;1,694336417;18692,90356;0,831135352;16,5093;2675864,319;
0,341143517;1,705717585;18677,57437;0,83582921;16,526;2675864,335;
0,343500839;1,717504194;18689,27968;0,839814848;16,5426;2675864,352;
0,345459418;1,727297091;18684,78366;0,843409362;16,5593;2675864,369;
0,347419673;1,737098365;18706,98881;0,846903477;16,576;2675864,385;
0,349744039;1,748720196;18695,89709;0,851236666;16,5926;2675864,402;
0,352554725;1,762773625;18752,81826;0,856004222;16,6093;2675864,419;
0,354994669;1,774973345;18708,01508;0,859079212;16,626;2675864,435;
0,356844254;1,78422127;18726,40902;0,863005582;16,6426;2675864,452;
0,359458847;1,797294236;18764,73623;0,860926673;16,6593;2675864,469;
0,362184912;1,810924562;18761,79119;0,871763176;16,676;2675864,485;
0,364303045;1,821515227;18756,83496;0,875951623;16,6926;2675864,502;
0,365877999;1,829389995;18712,33861;0,878768451;16,7093;2675864,519;
0,367889267;1,839446334;18746,91842;0,882847248;16,726;2675864,535;
0,370159174;1,85079587;18754,85031;0,886592136;16,7426;2675864,552;
0,372192592;1,860962959;18788,55271;0,889591893;16,7593;2675864,569;
0,374064639;1,870323193;18788,76381;0,893305543;16,776;2675864,585;
0,376603934;1,88301967;18805,7691;0,89752411;16,7926;2675864,602;
0,378426927;1,892134636;18807,06368;0,901301799;16,8093;2675864,619;
0,380340011;1,901700055;18815,13427;0,905115769;16,826;2675864,635;
0,383362396;1,916811981;18821,9457;0,909425706;16,8426;2675864,652;
0,385450552;1,927252761;18818,92172;0,913002876;16,8593;2675864,669;
0,387664483;1,938322413;18838,46584;0,917447716;16,876;2675864,685;
0,38972762;1,948638099;18841,91065;0,920421867;16,8926;2675864,702;
0,392407918;1,962039591;18854,52551;0,924724345;16,9093;2675864,719;
0,394748613;1,973743066;18902,10858;0,930442632;16,926;2675864,735;
0,39706539;1,985326952;18831,78727;0,933101844;16,9426;2675864,752;
0,398835632;1,994178158;18839,31039;0,936334961;16,9593;2675864,769;
0,400787489;2,003937445;18852,52068;0,939599732;16,976;2675864,785;
0,40329529;2,01647645;18876,56174;0,943814913;16,9926;2675864,802;
0,405071477;2,025357386;18878,61659;0,947566827;17,0093;2675864,819;
0,407334563;2,036672817;18906,65702;0,951739085;17,026;2675864,835;
0,409564502;2,047822508;18897,6976;0,955711708;17,0426;2675864,852;
0,4118948;2,059474001;18919,6739;0,959053372;17,0593;2675864,869;
0,414467607;2,072338033;18917,87438;0,963586816;17,076;2675864,885;
0,416387536;2,08193768;18933,36799;0,967536625;17,0926;2675864,902;
0,418623211;2,093116056;18926,84004;0,971332111;17,1093;2675864,919;
0,421307218;2,106536092;18934,18289;0,975638262;17,126;2675864,935;
0,423489395;2,117446977;18945,88271;0,978516963;17,1426;2675864,952;
0,425248019;2,126240093;18947,5325;0,982499971;17,1593;2675864,969;
0,427320622;2,136603109;18971,4981;0,986017559;17,176;2675864,985;
0,430152818;2,150764088;18961,71188;0,990492453;17,1926;2675865,002;
0,433383044;2,166915218;19051,1817;0,996614296;17,2093;2675865,019;
0,435373546;2,176867732;18963,16089;1,000547208;17,226;2675865,035;
0,43734164;2,1867082;18963,50372;1,00367046;17,2426;2675865,052;
0,439103334;2,195516672;18971,96815;1,006289293;17,2593;2675865,069;
0,441141941;2,205709706;18992,16684;1,011259166;17,276;2675865,085;
0,443791967;2,218959836;19010,90639;1,014305427;17,2926;2675865,102;
0,445815097;2,229075483;19005,64193;1,014410394;17,3093;2675865,119;
0,44993434;2,2496717;19099,95722;1,024619039;17,326;2675865,135;
0,451355493;2,256777467;18972,34848;1,027611079;17,3426;2675865,152;
0,453353022;2,266765108;18978,35572;1,030637883;17,3593;2675865,169;
0,454980938;2,27490469;18995,20834;1,03430545;17,376;2675865,185;
0,457068009;2,285340046;19030,6861;1,037157171;17,3926;2675865,202;
0,459217174;2,296085871;19047,6459;1,041544593;17,4093;2675865,219;
0,46132885;2,30664425;19056,84581;1,045540597;17,426;2675865,235;
0,463795965;2,318979827;19059,67261;1,048716155;17,4426;2675865,252;
0,465811022;2,329055111;19064,43493;1,052582404;17,4593;2675865,269;
0,468095979;2,340479896;19093,68773;1,056303566;17,476;2675865,285;
0,470364216;2,351821081;19089,41148;1,061264475;17,4926;2675865,302;
0,472953346;2,364766731;19092,4898;1,064319248;17,5093;2675865,319;
0,475011575;2,375057873;19085,21088;1,068980456;17,526;2675865,335;
0,475735017;2,378675084;19108,21633;1,072993857;17,5426;2675865,352;
0,478243944;2,391219718;19096,76482;1,075974443;17,5593;2675865,369;
0,480221251;2,401106257;19107,31915;1,081060196;17,576;2675865,385;
0,482196999;2,410984994;19112,34095;1,084529221;17,5926;2675865,402;
0,484843551;2,424217756;19118,53479;1,08772558;17,6093;2675865,419;
0,486902778;2,434513891;19134,64284;1,09167337;17,626;2675865,435;
0,488949009;2,444745047;19126,86517;1,096266496;17,6426;2675865,452;
0,491597719;2,457988593;19150,61889;1,099949455;17,6593;2675865,469;
0,493802707;2,469013537;19140,03569;1,103422168;17,676;2675865,485;
0,49654759;2,48273795;19158,40616;1,107622005;17,6926;2675865,502;
0,498701259;2,493506296;19150,55401;1,11174662;17,7093;2675865,519;
0,500332266;2,50166133;19163,92032;1,115312282;17,726;2675865,535;
0,502785375;2,513926877;19167,09537;1,118538289;17,7426;2675865,552;
0,505580211;2,527901053;19170,64712;1,123164539;17,7593;2675865,569;
0,507584172;2,537920862;19184,38741;1,127345979;17,776;2675865,585;
0,510431738;2,552158692;19181,91187;1,130653424;17,7926;2675865,602;
0,512113033;2,560565167;19197,57911;1,134844117;17,8093;2675865,619;
0,514628619;2,573143097;19189,62126;1,139231169;17,826;2675865,635;
0,516802966;2,584014828;19203,39071;1,142917218;17,8426;2675865,652;
0,51918233;2,595911648;19206,39452;1,146784617;17,8593;2675865,669;
0,521102409;2,605512044;19219,59181;1,150997314;17,876;2675865,685;
0,523529482;2,61764741;19221,86055;1,154564977;17,8926;2675865,702;
0,52584766;2,6292383;19218,91539;1,158184762;17,9093;2675865,719;
0,528123534;2,640617672;19236,47209;1,16225433;17,926;2675865,735;
0,530574458;2,652872288;19236,60836;1,165916916;17,9426;2675865,752;
0,532831824;2,664159122;19251,42312;1,169748851;17,9593;2675865,769;
0,535049914;2,675249569;19246,71934;1,174426094;17,976;2675865,785;
0,537501988;2,687509941;19254,56409;1,177607287;17,9926;2675865,802;
0,539344454;2,696722268;19248,90003;1,181293654;18,0093;2675865,819;
0,541683414;2,708417068;19271,90225;1,185930084;18,026;2675865,835;
0,544262786;2,721313932;19266,03744;1,188826528;18,0426;2675865,852;
0,54645392;2,732269599;19277,49418;1,193271632;18,0593;2675865,869;
0,548501116;2,742505582;19289,11736;1,197464747;18,076;2675865,885;
0,550738551;2,753692755;19278,99242;1,20125879;18,0926;2675865,902;
0,553420027;2,767100133;19289,33429;1,205213544;18,1093;2675865,919;
0,555625069;2,778125344;19286,28597;1,208678407;18,126;2675865,935;
0,557714236;2,788571178;19314,44505;1,21255588;18,1426;2675865,952;
0,560074791;2,800373957;19304,56942;1,216453422;18,1593;2675865,969;
0,562149994;2,810749972;19318,65159;1,220012315;18,176;2675865,985;
0,564291367;2,821456834;19318,02733;1,223963844;18,1926;2675866,002;
0,567089806;2,835449029;19334,94517;1,22824738;18,2093;2675866,019;
0,569306797;2,846533985;19325,88308;1,232426777;18,226;2675866,035;
0,571608782;2,85804391;19325,14295;1,236473281;18,2426;2675866,052;
0,573697299;2,868486493;19333,06361;1,239767773;18,2593;2675866,069;
0,576075597;2,880377986;19332,98862;1,243930741;18,276;2675866,085;
0,578456177;2,892280886;19355,84721;1,247802358;18,2926;2675866,102;
0,580609039;2,903045196;19347,31312;1,25152482;18,3093;2675866,119;
0,582304334;2,911521672;19369,01665;1,255726134;18,326;2675866,135;
0,58515413;2,925770651;19357,79229;1,26049622;18,3426;2675866,152;
0,587183829;2,935919145;19368,59174;1,263990657;18,3593;2675866,169;
0,589495878;2,947479388;19380,3782;1,266905979;18,376;2675866,185;
0,591724711;2,958623555;19380,38933;1,271207299;18,3926;2675866,202;
0,594260725;2,971303626;19392,8895;1,275258627;18,4093;2675866,219;
0,596390394;2,981951968;19386,055;1,279681269;18,426;2675866,235;
0,598523564;2,992617822;19398,3861;1,283123048;18,4426;2675866,252;
0,600540065;3,002700324;19390,32907;1,28639705;18,4593;2675866,269;
0,603099157;3,015495783;19415,32664;1,290565943;18,476;2675866,285;
0,605432678;3,027163392;19406,03894;1,294319319;18,4926;2675866,302;
0,608173477;3,040867385;19427,3632;1,298720856;18,5093;2675866,319;
0,609892583;3,049462915;19422,78042;1,302293186;18,526;2675866,335;
0,612392539;3,061962694;19426,9888;1,305724609;18,5426;2675866,352;
0,614551276;3,072756378;19428,458;1,310079162;18,5593;2675866,369;
0,616597026;3,082985129;19432,56005;1,314089776;18,576;2675866,385;
0,618637401;3,093187003;19444,617;1,317626889;18,5926;2675866,402;
0,621352442;3,106762208;19443,12472;1,32121858;18,6093;2675866,419;
0,623650324;3,118251622;19455,78309;1,32556953;18,626;2675866,435;
0,625894519;3,129472594;19452,94809;1,329643111;18,6426;2675866,452;
0,628264298;3,141321492;19469,78477;1,329900966;18,6593;2675866,469;
0,631219837;3,156099187;19467,33213;1,338323023;18,676;2675866,485;
0,632845616;3,164228079;19439,85289;1,341317599;18,6926;2675866,502;
0,634905689;3,174528445;19438,18824;1,344481637;18,7093;2675866,519;
0,636979336;3,18489668;19463,54915;1,348689955;18,726;2675866,535;
0,639406906;3,19703453;19479,51388;1,351726681;18,7426;2675866,552;
0,641547326;3,207736631;19485,57863;1,355842068;18,7593;2675866,569;
0,643779682;3,21889841;19526,76561;1,360718697;18,776;2675866,585;
0,646327117;3,231635585;19503,19718;1,364597786;18,7926;2675866,602;
0,648584198;3,242920988;19513,6082;1,367767938;18,8093;2675866,619;
0,650761363;3,253806816;19505,66937;1,372051248;18,826;2675866,635;
0,653150014;3,265750069;19521,03363;1,375988386;18,8426;2675866,652;
0,655582548;3,277912741;19515,1337;1,379626321;18,8593;2675866,669;
0,65744973;3,287248651;19522,3904;1,384134784;18,876;2675866,685;
0,659845211;3,299226054;19522,95747;1,386839334;18,8926;2675866,702;
0,661995735;3,309978675;19526,57474;1,391249532;18,9093;2675866,719;
0,664447702;3,32223851;19539,88812;1,395191776;18,926;2675866,735;
0,666764666;3,333823328;19536,37707;1,398587842;18,9426;2675866,752;
0,668992687;3,344963433;19554,13159;1,402924465;18,9593;2675866,769;
0,671319634;3,356598172;19548,56688;1,407332338;18,976;2675866,785;
0,673349998;3,366749989;19561,37807;1,410967067;18,9926;2675866,802;
0,676085934;3,380429669;19561,14978;1,414929764;19,0093;2675866,819;
0,677755481;3,388777407;19568,46723;1,413463011;19,026;2675866,835;
0,682613285;3,413066425;19734,43858;1,414750178;19,0426;2675866,852;
0,68864482;3,443224099;19715,63203;1,424108737;19,0593;2675866,869;
0,691793856;3,45896928;19653,92875;1,430044939;19,076;2675866,885;
0,69304711;3,465235551;19579,19664;1,433878854;19,0926;2675866,902;
0,695001099;3,475005496;19590,77161;1,436972562;19,1093;2675866,919;
0,697925458;3,48962729;19626,99769;1,44186;19,126;2675866,935;
0,69952062;3,497603098;19558,88312;1,446650746;19,1426;2675866,952;
0,701491504;3,507457521;19578,72361;1,447911028;19,1593;2675866,969;
0,704336609;3,521683046;19650,94544;1,453195809;19,176;2675866,985;
0,706907488;3,534537438;19658,7194;1,458112997;19,1926;2675867,002;
0,709688871;3,548444354;19650,57041;1,462198275;19,2093;2675867,019;
0,711755672;3,558778359;19640,478;1,46622437;19,226;2675867,035;
0,713898535;3,569492676;19635,51736;1,469574433;19,2426;2675867,052;
0,716287075;3,581435376;19650,21473;1,47392934;19,2593;2675867,069;
0,718612576;3,593062881;19640,82487;1,477432638;19,276;2675867,085;
0,720898542;3,604492712;19665,49586;1,481205639;19,2926;2675867,102;
0,723308949;3,616544747;19655,08773;1,485140717;19,3093;2675867,119;
0,725308053;3,626540267;19671,90738;1,488949351;19,326;2675867,135;
0,728132803;3,640664013;19662,88998;1,49316744;19,3426;2675867,152;
0,730157963;3,650789817;19677,05649;1,496474097;19,3593;2675867,169;
0,732275431;3,661377153;19679,07968;1,500968425;19,376;2675867,185;
0,73451269;3,672563448;19686,38378;1,504822471;19,3926;2675867,202;
0,736798993;3,683994963;19692,80907;1,508375478;19,4093;2675867,219;
