Dehnung;Dehnung in %;Kraft;Weg;Zeit;Key;Fläche
mm;%;N;mm;s;;
0,078058601;0,390293004;13541,42764;0,29678547;13,6899;2676089,928;
0,077823386;0,389116929;13409,66148;0,297498756;13,7066;2676089,944;
0,0783361;0,391680501;13477,30667;0,29931551;13,7233;2676089,961;
0,079637368;0,398186838;13649,61671;0,303196642;13,7399;2676089,978;
0,081053661;0,405268303;13739,89416;0,307047557;13,7566;2676089,994;
0,081875998;0,409379989;13836,24967;0,310497999;13,7733;2676090,011;
0,083209087;0,416045436;13962,96262;0,313778409;13,7899;2676090,028;
0,084266303;0,421331515;14080,79919;0,317969159;13,8066;2676090,044;
0,085699131;0,428495654;14194,0317;0,321623986;13,8233;2676090,061;
0,08715175;0,435758749;14290,86631;0,325541762;13,8399;2676090,078;
0,088535683;0,442678417;14417,55269;0,32985922;13,8566;2676090,094;
0,089658217;0,448291084;14515,66298;0,332976889;13,8733;2676090,111;
0,090807624;0,454038122;14632,33332;0,337481154;13,8899;2676090,128;
0,092162869;0,460814346;14734,97694;0,341042593;13,9066;2676090,144;
0,093324126;0,466620628;14847,68842;0,345285194;13,9233;2676090,161;
0,094711043;0,473555215;14950,79004;0,348329404;13,9399;2676090,178;
0,09596404;0,479820199;15045,55384;0,35228172;13,9566;2676090,194;
0,097336569;0,486682843;15158,85552;0,356875492;13,9733;2676090,211;
0,098582014;0,492910072;15247,49694;0,360298313;13,9899;2676090,228;
0,100272093;0,501360467;15359,59966;0,364662009;14,0066;2676090,244;
0,101210717;0,506053587;15443,61432;0,368520544;14,0233;2676090,261;
0,102328951;0,511644754;15545,13865;0,372587557;14,0399;2676090,278;
0,104158931;0,520794655;15639,2052;0,376770022;14,0566;2676090,294;
0,105297803;0,526489014;15720,54997;0,380181226;14,0733;2676090,311;
0,106773692;0,533868459;15821,30471;0,383957931;14,0899;2676090,328;
0,10867244;0,543362201;15942,22734;0,388759928;14,1066;2676090,344;
0,110154275;0,550771374;16081,24153;0,393921325;14,1233;2676090,361;
0,111718363;0,558591816;16075,45764;0,39665597;14,1399;2676090,378;
0,112949114;0,564745568;16136,62659;0,400147966;14,1566;2676090,394;
0,113582322;0,567911611;16215,00261;0,403703094;14,1733;2676090,411;
0,11531213;0,57656065;16311,48928;0,407325397;14,1899;2676090,428;
0,116528238;0,582641189;16384,75426;0,410951967;14,2066;2676090,444;
0,119331497;0,596657484;16635,3054;0,405102632;14,2233;2676090,461;
0,12310774;0,615538702;16818,83811;0,417412189;14,2399;2676090,478;
0,125982081;0,629910407;16857,76018;0,422281672;14,2566;2676090,494;
0,128351608;0,641758039;16891,22283;0,4304607;14,2733;2676090,511;
0,12840841;0,642042049;16770,82559;0,431770705;14,2899;2676090,528;
0,130576379;0,652881897;16928,99007;0,434047501;14,3066;2676090,544;
0,131333752;0,656668758;17054,91572;0,437334014;14,3233;2676090,561;
0,134150616;0,670753079;17140,0403;0,442015187;14,3399;2676090,578;
0,136306244;0,68153122;17163,48445;0,446537261;14,3566;2676090,594;
0,136588379;0,682941895;17010,07435;0,450204105;14,3733;2676090,611;
0,137422361;0,687111804;16988,50551;0,459396869;14,3899;2676090,628;
0,137349351;0,686746754;16967,85287;0,460539748;14,4066;2676090,644;
0,138296141;0,691480707;17101,01347;0,459562862;14,4233;2676090,661;
0,141503201;0,707516007;17417,33585;0,467475561;14,4399;2676090,678;
0,14356822;0,717841101;17350,01495;0,475001655;14,4566;2676090,694;
0,144209774;0,721048872;17247,56987;0,475602556;14,4733;2676090,711;
0,145209116;0,726045581;17308,10276;0,477854811;14,4899;2676090,728;
0,146496706;0,73248353;17394,84764;0,481185161;14,5066;2676090,744;
0,148660833;0,743304163;17464,24449;0,484718389;14,5233;2676090,761;
0,150460485;0,752302425;17505,91447;0,488391504;14,5399;2676090,778;
0,152376684;0,761883421;17540,16018;0,49269206;14,5566;2676090,794;
0,154213621;0,771068103;17583,18147;0,496762864;14,5733;2676090,811;
0,156014741;0,780073703;17612,73503;0,500322053;14,5899;2676090,828;
0,158781702;0,793908509;17746,5596;0,506260675;14,6066;2676090,844;
0,160511542;0,802557709;17676,57131;0,509243575;14,6233;2676090,861;
0,162773149;0,813865743;17729,73337;0,513277542;14,6399;2676090,878;
0,164971474;0,82485737;17721,8936;0,516520219;14,6566;2676090,894;
0,166073412;0,830367062;17750,53342;0,520730366;14,6733;2676090,911;
0,168437894;0,84218947;17777,32304;0,523937904;14,6899;2676090,928;
0,170508647;0,852543237;17814,67247;0,527707288;14,7066;2676090,944;
0,172231682;0,861158411;17854,5273;0,531840209;14,7233;2676090,961;
0,174485285;0,872426426;17866,44588;0,53615159;14,7399;2676090,978;
0,176602001;0,883010003;17902,68387;0,539797138;14,7566;2676090,994;
0,178690943;0,893454714;17909,76407;0,543768618;14,7733;2676091,011;
0,180547563;0,902737815;17951,97718;0,547243534;14,7899;2676091,028;
0,183028421;0,915142106;17954,33263;0,551704042;14,8066;2676091,044;
0,18480109;0,924005451;17990,75603;0,555238234;14,8233;2676091,061;
0,187111329;0,935556645;18017,05971;0,559273705;14,8399;2676091,078;
0,188891905;0,944459526;18031,87613;0,563063723;14,8566;2676091,094;
0,191457503;0,957287517;18048,74849;0,567270927;14,8733;2676091,111;
0,193489396;0,967446978;18054,60843;0,571119141;14,8899;2676091,128;
0,195515853;0,977579263;18092,4837;0,574568683;14,9066;2676091,144;
0,198115641;0,990578207;18213,76153;0,581786334;14,9233;2676091,161;
0,202789401;1,013947007;18312,45147;0,587374045;14,9399;2676091,178;
0,204356314;1,021781569;18046,40783;0,589275478;14,9566;2676091,194;
0,205622435;1,028112177;18050,74318;0,591369266;14,9733;2676091,211;
0,207018284;1,035091422;18095,51012;0,594327602;14,9899;2676091,228;
0,208324363;1,041621817;18162,67139;0,598007923;15,0066;2676091,244;
0,210538585;1,052692923;18200,72423;0,602474829;15,0233;2676091,261;
0,212768331;1,063841656;18225,39227;0,605434064;15,0399;2676091,278;
0,21504507;1,075225352;18245,65044;0,609996754;15,0566;2676091,294;
0,217292013;1,086460064;18268,08121;0,613933185;15,0733;2676091,311;
0,219291372;1,09645686;18280,40197;0,616421853;15,0899;2676091,328;
0,221750523;1,108752617;18280,23667;0,620644218;15,1066;2676091,344;
0,224709831;1,123549155;18392,66009;0,621809065;15,1233;2676091,361;
0,229511247;1,147556235;18456,85372;0,623606401;15,1399;2676091,378;
0,231818293;1,159091467;18263,42158;0,639937697;15,1566;2676091,394;
0,232748496;1,16374248;18155,42151;0,639510326;15,1733;2676091,411;
0,233439276;1,167196379;18213,22101;0,642243107;15,1899;2676091,428;
0,235356745;1,176783726;18286,82191;0,645192029;15,2066;2676091,444;
0,237033858;1,185169288;18335,11376;0,64864262;15,2233;2676091,461;
0,239033556;1,195167782;18394,96156;0,652392172;15,2399;2676091,478;
0,24147531;1,207376551;18399,21697;0,656659058;15,2566;2676091,494;
0,24324541;1,216227048;18419,69614;0,660232324;15,2733;2676091,511;
0,245569064;1,227845319;18427,5651;0,66415678;15,2899;2676091,528;
0,247958416;1,239792079;18456,97564;0,667879853;15,3066;2676091,544;
0,249862803;1,249314015;18462,6119;0,671767504;15,3233;2676091,561;
0,252328895;1,261644476;18467,97202;0,675787163;15,3399;2676091,578;
0,254846304;1,27423152;18486,47134;0,679261656;15,3566;2676091,594;
0,256877442;1,28438721;18491,98783;0,683499697;15,3733;2676091,611;
0,25922595;1,29612975;18508,9225;0,687268094;15,3899;2676091,628;
0,261485561;1,307427803;18509,49619;0,691377676;15,4066;2676091,644;
0,26350238;1,317511901;18534,33379;0,695032863;15,4233;2676091,661;
0,265763038;1,328815188;18533,98677;0,699127754;15,4399;2676091,678;
0,267993441;1,339967204;18554,81448;0,703112644;15,4566;2676091,694;
0,270192001;1,350960006;18557,8212;0,70727012;15,4733;2676091,711;
0,272500702;1,362503511;18577,86845;0,710534482;15,4899;2676091,728;
0,275124875;1,375624376;18586,63252;0,714702332;15,5066;2676091,744;
0,277308895;1,386544474;18593,0328;0,718613677;15,5233;2676091,761;
0,279199551;1,395997753;18606,66955;0,722972599;15,5399;2676091,778;
0,281724671;1,408623355;18604,93968;0,726689625;15,5566;2676091,794;
0,283799794;1,418998969;18631,93155;0,730373193;15,5733;2676091,811;
0,286355645;1,431778226;18627,39161;0,734625783;15,5899;2676091,828;
0,288699701;1,443498505;18648,59902;0,73868416;15,6066;2676091,844;
0,290616593;1,453082965;18648,12482;0,742351889;15,6233;2676091,861;
0,293188287;1,465941436;18664,78525;0,745757398;15,6399;2676091,878;
0,295418253;1,477091266;18668,91728;0,749887335;15,6566;2676091,894;
