Dehnung;Dehnung in %;Kraft;Weg;Zeit;Key;Fläche
0,128352803;0,641764017;16213,22091;0,43362588;14,0502;2675101,875;
0,130210231;0,651051156;16265,05172;0,438676017;14,0669;2675101,892;
0,131781497;0,658907484;16330,12576;0,441969297;14,0835;2675101,908;
0,132763445;0,663817223;16378,58284;0,445325672;14,1002;2675101,925;
0,134426187;0,672130934;16451,0573;0,449717882;14,1169;2675101,942;
0,136227128;0,681135642;16492,44419;0,453456383;14,1335;2675101,958;
0,137926328;0,689631639;16554,74746;0,457443834;14,1502;2675101,975;
0,139712881;0,698564407;16597,74617;0,461040243;14,1669;2675101,992;
0,141618893;0,708094466;16666,60547;0,465652954;14,1835;2675102,008;
0,143193345;0,715966724;16704,29516;0,469146019;14,2002;2675102,025;
0,145045071;0,725225353;16751,98416;0,473390373;14,2169;2675102,042;
0,146988685;0,734943424;16790,06303;0,477030642;14,2335;2675102,058;
0,148613596;0,743067979;16847,75396;0,481224283;14,2502;2675102,075;
0,150352085;0,751760425;16894,82856;0,48480198;14,2669;2675102,092;
0,152273301;0,761366505;16919,8388;0,488768835;14,2835;2675102,108;
0,153881399;0,769406994;16959,92533;0,492993976;14,3002;2675102,125;
0,155653273;0,778266363;16999,59765;0,496725766;14,3169;2675102,142;
0,157637532;0,788187661;17054,33591;0,500112678;14,3335;2675102,158;
0,159610132;0,798050662;17070,8093;0,504097894;14,3502;2675102,175;
0,161096004;0,805480018;17116,86972;0,508056731;14,3669;2675102,192;
0,163055239;0,815276195;17146,96907;0,51205869;14,3835;2675102,208;
0,164990838;0,824954188;17193,72898;0,516049656;14,4002;2675102,225;
0,166753952;0,83376976;17210,89811;0,519992746;14,4169;2675102,242;
0,169047451;0,845237257;17241,2035;0,523308393;14,4335;2675102,258;
0,170773329;0,853866647;17275,05177;0,527655261;14,4502;2675102,275;
0,172648087;0,863240434;17310,35885;0,53238778;14,4669;2675102,292;
0,175005261;0,875026305;17336,18303;0,535035573;14,4835;2675102,308;
0,176875494;0,884377468;17355,83564;0,539113246;14,5002;2675102,325;
0,178765945;0,893829725;17392,71541;0,543172734;14,5169;2675102,342;
0,181035442;0,905177211;17416,13939;0,547629812;14,5335;2675102,358;
0,182629921;0,913149606;17450,12304;0,551596479;14,5502;2675102,375;
0,184730962;0,92365481;17454,84235;0,555448104;14,5669;2675102,392;
0,186881053;0,934405267;17496,64122;0,559325505;14,5835;2675102,408;
0,188716575;0,943582877;17502,94026;0,562638855;14,6002;2675102,425;
0,191061619;0,955308093;17541,60571;0,566484592;14,6169;2675102,442;
0,193234461;0,966172304;17552,00811;0,570511161;14,6335;2675102,458;
0,194797532;0,973987662;17580,82632;0,574412397;14,6502;2675102,475;
0,197240597;0,986202986;17598,07568;0,57885618;14,6669;2675102,492;
0,199223543;0,996117716;17625,83211;0,582171853;14,6835;2675102,508;
0,201207864;1,00603932;17644,1311;0,585624041;14,7002;2675102,525;
0,203516132;1,017580662;17666,60821;0,590511953;14,7169;2675102,542;
0,205817447;1,029087234;17686,85628;0,59365154;14,7335;2675102,558;
0,207976137;1,039880687;17700,18697;0,597575517;14,7502;2675102,575;
0,209737517;1,048687583;17733,61509;0,602080276;14,7669;2675102,592;
0,211753453;1,058767266;17734,71345;0,605216758;14,7835;2675102,608;
0,213751201;1,068756006;17759,62838;0,609203818;14,8002;2675102,625;
0,216038922;1,080194608;17768,19236;0,613480251;14,8169;2675102,642;
0,21852273;1,09261365;17805,11093;0,617381918;14,8335;2675102,658;
0,220494864;1,102474318;17801,97708;0,621210034;14,8502;2675102,675;
0,222831663;1,114158317;17831,47659;0,624377461;14,8669;2675102,692;
0,225180476;1,125902378;17834,30484;0,62933068;14,8835;2675102,708;
0,227016462;1,135082311;17862,65552;0,632988675;14,9002;2675102,725;
0,229220053;1,146100266;17874,0354;0,636777724;14,9169;2675102,742;
0,231369388;1,156846939;17886,931;0,640784007;14,9335;2675102,758;
0,233294865;1,166474324;17901,74984;0,644158376;14,9502;2675102,775;
0,235390831;1,176954157;17920,60928;0,648337338;14,9669;2675102,792;
0,23758972;1,187948599;17941,67566;0,652140803;14,9835;2675102,808;
0,239974413;1,199872065;17939,50918;0,656190167;15,0002;2675102,825;
0,242127533;1,210637667;17962,32913;0,660169034;15,0169;2675102,842;
0,244436522;1,222182609;17967,91357;0,663466573;15,0335;2675102,858;
0,246506183;1,232530914;18006,37747;0,667598915;15,0502;2675102,875;
0,248863138;1,244315688;17992,0904;0,671686934;15,0669;2675102,892;
0,250792286;1,253961428;18015,71535;0,67599349;15,0835;2675102,908;
0,253050544;1,265252718;18023,44902;0,679390963;15,1002;2675102,925;
0,255339511;1,276697556;18053,60913;0,683281658;15,1169;2675102,942;
0,257689017;1,288445084;18053,80535;0,687425425;15,1335;2675102,958;
0,259619045;1,298095224;18065,25651;0,690713334;15,1502;2675102,975;
0,261998569;1,309992844;18080,30534;0,694995376;15,1669;2675102,992;
0,263880771;1,319403857;18095,91963;0,698951014;15,1835;2675103,008;
0,266407597;1,332037987;18108,1181;0,703166926;15,2002;2675103,025;
0,268663998;1,343319991;18106,86007;0,706662575;15,2169;2675103,042;
0,270750801;1,353754004;18126,83858;0,711297457;15,2335;2675103,058;
0,273129299;1,365646494;18131,5424;0,714392077;15,2502;2675103,075;
0,275202643;1,376013215;18155,08354;0,718218932;15,2669;2675103,092;
0,277646801;1,388234003;18153,98975;0,722379851;15,2835;2675103,108;
0,279651086;1,398255432;18174,55758;0,725855377;15,3002;2675103,125;
0,281686776;1,40843388;18178,37331;0,729909219;15,3169;2675103,142;
0,284281843;1,421409216;18201,09533;0,73430569;15,3335;2675103,158;
0,28653646;1,432682302;18196,12436;0,737677563;15,3502;2675103,175;
0,288406789;1,442033944;18212,80727;0,742030621;15,3669;2675103,192;
0,290747792;1,453738962;18219,84201;0,745102538;15,3835;2675103,208;
0,29249512;1,462475599;18239,4941;0,749895096;15,4002;2675103,225;
0,295168779;1,475843896;18251,18395;0,752791088;15,4169;2675103,242;
0,297731044;1,488655218;18255,1025;0,757593172;15,4335;2675103,258;
0,299547813;1,497739067;18270,89693;0,76116818;15,4502;2675103,275;
0,302088879;1,510444397;18271,7101;0,764823286;15,4669;2675103,292;
0,304240078;1,521200392;18299,04019;0,768506372;15,4835;2675103,308;
0,306568292;1,532841461;18286,47495;0,773306965;15,5002;2675103,325;
0,308935646;1,544678229;18311,08173;0,776870213;15,5169;2675103,342;
0,310981352;1,554906759;18308,46167;0,78019289;15,5335;2675103,358;
0,312902631;1,564513155;18337,77992;0,784610277;15,5502;2675103,375;
0,315130874;1,575654371;18329,46514;0,788293567;15,5669;2675103,392;
0,317748098;1,58874049;18349,24023;0,792382667;15,5835;2675103,408;
0,319751655;1,598758274;18349,76286;0,795781028;15,6002;2675103,425;
0,321645085;1,608225427;18369,08314;0,799882423;15,6169;2675103,442;
0,324454362;1,622271811;18371,34725;0,803983722;15,6335;2675103,458;
0,326631215;1,633156073;18380,41536;0,808084838;15,6502;2675103,475;
0,328968577;1,644842886;18391,31224;0,811781511;15,6669;2675103,492;
0,330801459;1,654007296;18397,90457;0,815380035;15,6835;2675103,508;
0,333668199;1,668340995;18423,34577;0,81968965;15,7002;2675103,525;
0,33601495;1,680074752;18412,78268;0,823221058;15,7169;2675103,542;
0,33815752;1,690787601;18424,56847;0,827227313;15,7335;2675103,558;
0,340221304;1,701106521;18426,22334;0,831015189;15,7502;2675103,575;
0,34241774;1,712088698;18455,15213;0,835401706;15,7669;2675103,592;
0,344637949;1,723189744;18442,47325;0,838420446;15,7835;2675103,608;
0,346960075;1,734800374;18466,49909;0,842893672;15,8002;2675103,625;
0,349285892;1,746429458;18460,53098;0,846506107;15,8169;2675103,642;
0,351419507;1,757097534;18482,01874;0,850620005;15,8335;2675103,658;
0,353699283;1,768496415;18480,40396;0,854399345;15,8502;2675103,675;
0,356252157;1,781260786;18487,40088;0,85831281;15,8669;2675103,692;
0,358093303;1,790466515;18501,17377;0,861537577;15,8835;2675103,708;
0,360243368;1,801216841;18508,21934;0,865984183;15,9002;2675103,725;
0,362695211;1,813476055;18525,81851;0,870178953;15,9169;2675103,742;
0,364933874;1,824669368;18514,5357;0,873397132;15,9335;2675103,758;
0,366931504;1,83465752;18536,25142;0,878104253;15,9502;2675103,775;
0,369393085;1,846965426;18534,99181;0,88145944;15,9669;2675103,792;
0,371694702;1,858473508;18562,53165;0,885625402;15,9835;2675103,808;
0,373983215;1,869916074;18546,17915;0,889112523;16,0002;2675103,825;
0,376202746;1,881013729;18564,3854;0,893816205;16,0169;2675103,842;
0,378607647;1,893038235;18560,38144;0,897045727;16,0335;2675103,858;
0,380767073;1,903835364;18580,69383;0,900758354;16,0502;2675103,875;
0,382962752;1,914813761;18582,41483;0,904434651;16,0669;2675103,892;
0,385350359;1,926751794;18593,22455;0,908890468;16,0835;2675103,908;
0,387703315;1,938516575;18599,84719;0,912472867;16,1002;2675103,925;
0,390047018;1,950235088;18603,2814;0,916329394;16,1169;2675103,942;
0,39211032;1,960551598;18620,35516;0,921087616;16,1335;2675103,958;
0,394177621;1,970888105;18613,28285;0,924056296;16,1502;2675103,975;
0,39677649;1,983882448;18633,64518;0,928319871;16,1669;2675103,992;
0,399068393;1,995341964;18630,15209;0,932727044;16,1835;2675104,008;
0,401280308;2,006401539;18653,28654;0,935735152;16,2002;2675104,025;
0,403597678;2,017988388;18642,88557;0,939907619;16,2169;2675104,042;
0,406182568;2,030912838;18661,06754;0,943724016;16,2335;2675104,058;
0,408107505;2,040537523;18652,31617;0,947528832;16,2502;2675104,075;
0,410245083;2,051225416;18676,71578;0,951516318;16,2669;2675104,092;
0,412785445;2,063927225;18672,3679;0,955211832;16,2835;2675104,108;
0,414927886;2,07463943;18685,65648;0,959337587;16,3002;2675104,125;
0,417539485;2,087697424;18688,33941;0,963264034;16,3169;2675104,142;
0,419286112;2,096430559;18695,29837;0,967057968;16,3335;2675104,158;
0,421630595;2,108152974;18713,94974;0,971297516;16,3502;2675104,175;
0,424134817;2,120674087;18704,60286;0,97480964;16,3669;2675104,192;
0,426562065;2,132810325;18716,4412;0,979279653;16,3835;2675104,208;
0,428638271;2,143191355;18720,4962;0,982696642;16,4002;2675104,225;
0,430829481;2,154147406;18744,48234;0,986989273;16,4169;2675104,242;
0,433167408;2,165837039;18732,35969;0,99022577;16,4335;2675104,258;
0,43519592;2,175979598;18747,75962;0,994336244;16,4502;2675104,275;
0,437419135;2,187095674;18744,48667;0,998378866;16,4669;2675104,292;
0,43971288;2,198564398;18768,17319;1,002485932;16,4835;2675104,308;
0,442098475;2,210492377;18758,92088;1,006219653;16,5002;2675104,325;
0,444268147;2,221340734;18768,09319;1,010127009;16,5169;2675104,342;
0,446569554;2,232847769;18769,33491;1,01352666;16,5335;2675104,358;
0,448913476;2,24456738;18797,20993;1,017166239;16,5502;2675104,375;
0,45129928;2,256496401;18799,16517;1,021109142;16,5669;2675104,392;
0,453560192;2,267800959;18793,58158;1,025453951;16,5835;2675104,408;
0,455666509;2,278332544;18799,69526;1,029388611;16,6002;2675104,425;
0,458415033;2,292075164;18810,23988;1,033417964;16,6169;2675104,442;
0,460763182;2,303815908;18825,45993;1,037253778;16,6335;2675104,458;
0,462927489;2,314637444;18807,80964;1,041114792;16,6502;2675104,475;
0,464975071;2,324875353;18829,61263;1,044778781;16,6669;2675104,492;
0,467602384;2,338011918;18830,30701;1,048628967;16,6835;2675104,508;
0,469821631;2,349108154;18856,27969;1,053211212;16,7002;2675104,525;
0,472072875;2,360364375;18838,37056;1,056297488;16,7169;2675104,542;
0,474207426;2,371037128;18866,40001;1,059720491;16,7335;2675104,558;
0,476658262;2,383291308;18868,12894;1,064631385;16,7502;2675104,575;
0,478969238;2,394846188;18879,74997;1,06849792;16,7669;2675104,592;
0,48169104;2,408455199;18870,44511;1,07176449;16,7835;2675104,608;
0,483188877;2,415944385;18878,54736;1,07617603;16,8002;2675104,625;
0,485824145;2,429120723;18887,44793;1,080063153;16,8169;2675104,642;
0,48843466;2,442173301;18892,96249;1,084568799;16,8335;2675104,658;
0,490409918;2,452049589;18897,00401;1,088083526;16,8502;2675104,675;
0,492694344;2,46347172;18897,36161;1,091859236;16,8669;2675104,692;
0,49522317;2,476115849;18915,39545;1,095439189;16,8835;2675104,708;
0,497298819;2,486494096;18910,38176;1,099501616;16,9002;2675104,725;
0,499507634;2,497538169;18928,89285;1,103024493;16,9169;2675104,742;
0,5016821;2,5084105;18916,36089;1,106637309;16,9335;2675104,758;
0,503574754;2,517873769;18935,78555;1,110935931;16,9502;2675104,775;
0,50398351;2,519917552;18927,04313;1,115219593;16,9669;2675104,792;
0,504769183;2,523845914;18952,8711;1,118752471;16,9835;2675104,808;
0,505884771;2,529423855;18943,00822;1,122514336;17,0002;2675104,825;
0,464659908;2,529423855;18954,66748;1,126882338;17,0169;2675104,842;
0,459820729;2,505227963;18951,36573;1,130473844;17,0335;2675104,858;
0,462211192;2,517180276;18968,20636;1,134575987;17,0502;2675104,875;
0,464518441;2,528716522;18977,12628;1,138146204;17,0669;2675104,892;
0,46730397;2,542644169;18972,94209;1,142670101;17,0835;2675104,908;
0,469032737;2,551288003;18975,77145;1,146060918;17,1002;2675104,925;
0,471542517;2,563836904;18978,78945;1,150053374;17,1169;2675104,942;
0,473788061;2,575064622;19006,06992;1,153902829;17,1335;2675104,958;
0,475768417;2,584966399;18994,56517;1,157820332;17,1502;2675104,975;
0,478270704;2,597477836;19005,37302;1,16142588;17,1669;2675104,992;
0,48067431;2,609495869;18996,35989;1,165562716;17,1835;2675105,008;
0,482626276;2,619255697;19029,00433;1,169691854;17,2002;2675105,025;
0,485196861;2,63210862;19019,89245;1,173369803;17,2169;2675105,042;
0,487681083;2,644529731;19027,11493;1,176646873;17,2335;2675105,058;
0,489726447;2,654756551;19028,06776;1,180840167;17,2502;2675105,075;
0,491925508;2,665751859;19047,35848;1,185038049;17,2669;2675105,092;
0,494369989;2,67797426;19046,87244;1,188587712;17,2835;2675105,108;
0,496534025;2,688794443;19048,11508;1,192625299;17,3002;2675105,125;
0,498987617;2,701062401;19053,97358;1,197228322;17,3169;2675105,142;
0,501043028;2,711339458;19066,91868;1,200441173;17,3335;2675105,158;
0,503443991;2,723344273;19076,28536;1,204258357;17,3502;2675105,175;
0,505487191;2,73356027;19062,02231;1,208334524;17,3669;2675105,192;
0,507637044;2,744309535;19070,90556;1,212211892;17,3835;2675105,208;
0,509896572;2,755607176;19078,28261;1,216420752;17,4002;2675105,225;
0,512531445;2,768781543;19102,86528;1,219388554;17,4169;2675105,242;
0,514846179;2,780355212;19085,99489;1,223900923;17,4335;2675105,258;
0,516722506;2,789736847;19099,69692;1,227768478;17,4502;2675105,275;
0,519193339;2,802091013;19100,53011;1,23201151;17,4669;2675105,292;
0,521550223;2,813875432;19122,23316;1,235826549;17,4835;2675105,308;
0,523950754;2,825878089;19104,71073;1,239652332;17,5002;2675105,325;
0,526009636;2,836172497;19113,8244;1,243645212;17,5169;2675105,342;
0,528214313;2,847195879;19117,68833;1,247530166;17,5335;2675105,358;
0,530480513;2,858526883;19134,25645;1,251023201;17,5502;2675105,375;
0,532786818;2,870058407;19132,48426;1,255071192;17,5669;2675105,392;
0,534737984;2,879814239;19135,99389;1,258716156;17,5835;2675105,408;
0,537319926;2,892723948;19151,82487;1,26274848;17,6002;2675105,425;
0,539903509;2,905641862;19147,28597;1,266736855;17,6169;2675105,442;
0,54179258;2,915087217;19162,23397;1,270223649;17,6335;2675105,458;
0,544277179;2,92751021;19150,37177;1,274593833;17,6502;2675105,475;
0,546212714;2,937187885;19169,33717;1,278644704;17,6669;2675105,492;
0,548871171;2,950480174;19160,65693;1,282154978;17,6835;2675105,508;
0,550894418;2,960596405;19185,10281;1,286141921;17,7002;2675105,525;
0,552830619;2,970277412;19174,62503;1,289754469;17,7169;2675105,542;
0,555465788;2,983453257;19195,70693;1,294063711;17,7335;2675105,558;
0,557892851;2,995588572;19181,43902;1,297685147;17,7502;2675105,575;
0,560028108;3,006264859;19200,80944;1,301718829;17,7669;2675105,592;
0,562393023;3,01808943;19198,46782;1,305721381;17,7835;2675105,608;
0,564541086;3,028829748;19205,88069;1,309185609;17,8002;2675105,625;
0,567082018;3,041534405;19213,75371;1,313815701;17,8169;2675105,642;
0,569145137;3,05185;19217,75586;1,317204017;17,8335;2675105,658;
0,571284102;3,062544829;19230,47467;1,320986479;17,8502;2675105,675;
0,573651166;3,074380146;19221,18225;1,325413405;17,8669;2675105,692;
0,576158288;3,086915759;19223,59993;1,328608826;17,8835;2675105,708;
0,578522098;3,098734805;19226,68824;1,33273667;17,9002;2675105,725;
0,580625182;3,109250226;19261,54804;1,33678398;17,9169;2675105,742;
0,583197682;3,122112725;19238,95826;1,34051358;17,9335;2675105,758;
0,585598133;3,134114982;19253,53769;1,344343405;17,9502;2675105,775;
0,587640097;3,144324803;19244,87804;1,348421868;17,9669;2675105,792;
0,590360299;3,15792581;19278,07357;1,352456378;17,9835;2675105,808;
0,592129327;3,166770952;19258,16386;1,355921239;18,0002;2675105,825;
0,594757337;3,179911001;19269,60638;1,360019649;18,0169;2675105,842;
0,597446894;3,193358786;19266,85324;1,363903365;18,0335;2675105,858;
0,599620101;3,20422482;19290,24894;1,367683569;18,0502;2675105,875;
0,601991796;3,216083294;19287,0443;1,371469672;18,0669;2675105,892;
0,604585624;3,229052439;19281,45741;1,375562294;18,0835;2675105,908;
0,606605214;3,239150388;19293,95237;1,379589217;18,1002;2675105,925;
0,609195009;3,25209936;19298,06198;1,383261133;18,1169;2675105,942;
0,611854432;3,265396479;19313,68859;1,387211958;18,1335;2675105,958;
0,61404339;3,276341268;19300,83938;1,391457877;18,1502;2675105,975;
0,616268164;3,287465135;19311,90833;1,395189132;18,1669;2675105,992;
0,618800365;3,300126142;19311,22283;1,39847783;18,1835;2675106,008;
0,620953502;3,310891827;19336,23209;1,402771368;18,2002;2675106,025;
0,623846754;3,325358088;19315,83717;1,406230893;18,2169;2675106,042;
0,625853654;3,335392586;19336,08689;1,410668627;18,2335;2675106,058;
0,628262063;3,347434632;19330,43716;1,414440082;18,2502;2675106,075;
0,630676819;3,35950841;19347,93487;1,418282483;18,2669;2675106,092;
0,633485316;3,373550895;19340,35579;1,422409325;18,2835;2675106,108;
0,635840341;3,385326022;19348,6194;1,426657252;18,3002;2675106,125;
0,638143156;3,396840096;19353,66415;1,430341123;18,3169;2675106,142;
0,640769057;3,409969601;19363,50145;1,433220701;18,3335;2675106,158;
0,642863842;3,420443528;19369,35187;1,437909286;18,3502;2675106,175;
0,645219139;3,432220014;19359,996;1,441467527;18,3669;2675106,192;
0,647726526;3,444756946;19374,86982;1,445405983;18,3835;2675106,208;
0,649875669;3,45550266;19375,19932;1,448867306;18,4002;2675106,225;
0,65274458;3,469847217;19395,46062;1,453507839;18,4169;2675106,242;
0,654839637;3,480322504;19374,86831;1,457444297;18,4335;2675106,258;
0,657134964;3,491799135;19393,32629;1,460902445;18,4502;2675106,275;
0,660376421;3,508006423;19388,15374;1,46541014;18,4669;2675106,292;
0,663255476;3,522401697;19411,22328;1,468647338;18,4835;2675106,308;
0,665419948;3,533224059;19403,16807;1,47280181;18,5002;2675106,325;
0,668468857;3,5484686;19414,18185;1,476222575;18,5169;2675106,342;
0,670879675;3,560522692;19403,36743;1,480503199;18,5335;2675106,358;
0,673497293;3,573610781;19420,26845;1,484268002;18,5502;2675106,375;
0,675927318;3,585760908;19426,42465;1,488584117;18,5669;2675106,392;
0,678727725;3,599762944;19428,41875;1,492195743;18,5835;2675106,408;
0,681353452;3,612891575;19436,04236;1,49641861;18,6002;2675106,425;
